username,follower_to_following_ratio,stars_per_repository,fork_to_repo_ratio,open_issues_per_repo,code_to_profile_age_ratio,push_to_total_events_ratio,repos_per_year,days_since_last_api_activity,days_since_last_code_push,average_days_between_events,profile_staleness_days,total_community_validation_count,total_starred_by_user,total_organization_connections,aggregate_codebase_footprint_kb,distinct_event_types_count,has_no_repos,is_b2b_affiliated,has_invested_profile,is_actively_hireable,has_external_gists,churned
jschairb,1.78125,0.6962025316455697,0.4050632911392405,0.5949367088607594,0.011798088410991637,0.20175438596491227,4.309251792114695,0.0,22.0,58.73684210526316,3.0,55.0,200.0,0.0,1552124.0,5.0,0,0,1,1,1,0
adelcambre,36.8,0.9702970297029703,0.6633663366336634,0.0594059405940594,0.01508363201911589,0.0,5.509296594982079,9999.0,95.0,6696.0,3.0,98.0,75.0,1.0,1097299.0,0.0,0,1,0,0,1,0
psi,5.1,0.4691358024691358,0.5308641975308642,0.18518518518518517,0.012096774193548387,0.0,4.418346774193548,9999.0,1285.0,6696.0,25.0,38.0,97.0,1.0,1266960.0,0.0,0,1,0,0,1,1
watsonian,110.0,2.1315789473684212,0.3157894736842105,0.05263157894736842,0.005675029868578256,0.0,2.0728046594982077,9.0,67.0,2232.0,24.0,81.0,191.0,1.0,731766.0,1.0,0,1,0,0,1,0
marcel,9.222222222222221,28.096774193548388,0.3548387096774194,2.7419354838709675,0.004629629629629629,0.0,1.6909722222222223,6.0,13.0,956.5714285714286,89.0,871.0,200.0,0.0,194416.0,4.0,0,0,0,0,1,0
brapse,6.363636363636363,1.037037037037037,0.2222222222222222,0.037037037037037035,0.004032258064516129,0.0,1.4727822580645162,9999.0,1664.0,6696.0,10.0,28.0,38.0,0.0,70980.0,0.0,0,0,0,0,1,1
francois,57.0,3.152439024390244,0.39634146341463417,0.4695121951219512,0.024492234169653525,0.0,8.94578853046595,9999.0,113.0,6696.0,64.0,517.0,200.0,0.0,926394.0,0.0,0,0,0,0,1,0
aditya,5.5,1.2,0.8,0.13333333333333333,0.002240143369175627,0.0,0.8182123655913979,9999.0,3846.0,6696.0,19.0,18.0,40.0,0.0,36385.0,0.0,0,0,0,1,1,1
agile,0.8020833333333334,0.6470588235294118,0.8235294117647058,0.17647058823529413,0.005077658303464755,0.0,1.8546146953405018,9999.0,110.0,6696.0,102.0,22.0,200.0,3.0,436773.0,0.0,0,1,0,0,1,0
itstommymorgan,6.0625,17.444444444444443,0.0,1.5555555555555556,0.0013440860215053765,0.0,0.4909274193548387,9999.0,51.0,6696.0,109.0,157.0,7.0,0.0,6436.0,0.0,0,0,0,0,1,0
toretore,11.0,28.435897435897434,0.28205128205128205,0.6153846153846154,0.005824372759856631,0.0,2.1273521505376345,9999.0,140.0,6696.0,8.0,1109.0,37.0,0.0,87579.0,0.0,0,0,0,0,1,0
vangberg,4.535714285714286,14.121951219512194,0.17073170731707318,2.902439024390244,0.006123058542413381,0.047619047619047616,2.2364471326164876,6.0,12.0,318.85714285714283,28.0,579.0,36.0,1.0,220598.0,6.0,0,1,1,0,1,0
jchris,18.175,9.192468619246862,0.5439330543933054,0.32217573221757323,0.03569295101553166,0.17333333333333334,13.036850358422939,0.0,42.0,22.32,7.0,2197.0,200.0,3.0,891474.0,8.0,0,1,0,0,1,0
gspederson,4.75,0.5714285714285714,0.7142857142857143,0.0,0.001045400238948626,0.0,0.38183243727598565,9999.0,4077.0,6696.0,457.0,4.0,11.0,0.0,11319.0,0.0,0,0,0,0,1,1
psq,55.0,2.7432432432432434,0.7027027027027027,0.44594594594594594,0.011051373954599762,0.0,4.036514336917563,9999.0,765.0,6696.0,1546.0,203.0,65.0,0.0,350894.0,0.0,0,0,0,0,1,1
andreimaxim,19.333333333333332,0.52,0.34,1.32,0.007467144563918757,0.7777777777777778,2.727374551971326,4.0,4.0,372.0,28.0,26.0,78.0,0.0,506424.0,4.0,0,0,0,0,1,0
robbyrussell,44.56140350877193,10.407407407407407,0.8148148148148148,0.16666666666666666,0.008064516129032258,0.16666666666666666,2.9455645161290325,2.0,55.0,372.0,27.0,562.0,181.0,1.0,1042021.0,7.0,0,1,1,0,1,0
kommen,14.142857142857142,1.4603174603174602,0.8095238095238095,0.07936507936507936,0.009408602150537635,0.25,3.436491935483871,27.0,29.0,1674.0,25.0,92.0,188.0,4.0,4287448.0,3.0,0,1,1,0,1,0
protocool,83.0,130.875,0.375,3.5,0.0011947431302270011,0.0,0.43637992831541217,9999.0,2077.0,6696.0,25.0,1047.0,13.0,0.0,13815.0,0.0,0,0,0,1,1,1
maddox,153.16666666666666,27.841059602649008,0.5827814569536424,1.596026490066225,0.022550776583034646,0.0,8.236671146953405,24.0,38.0,6696.0,7.0,4204.0,200.0,2.0,1141765.0,1.0,0,1,1,0,1,0
jswanner,14.571428571428571,15.283783783783784,0.5540540540540541,0.13513513513513514,0.011051373954599762,0.3333333333333333,4.036514336917563,2.0,3.0,558.0,31.0,1131.0,54.0,2.0,2148836.0,5.0,0,1,0,0,1,0
kastner,3.8524590163934427,3.0,0.3624161073825503,0.10067114093959731,0.022252090800477898,0.7142857142857143,8.127576164874553,0.0,17.0,956.5714285714286,101.0,447.0,200.0,0.0,374310.0,3.0,0,0,0,0,1,0
halorgium,0.0,3.176271186440678,0.5966101694915255,0.11864406779661017,0.044056152927120666,0.0,16.091509856630825,3.0,352.0,3348.0,1.0,937.0,0.0,0.0,1226970.0,1.0,0,0,0,0,1,1
merb,9.0,21.214285714285715,0.35714285714285715,0.42857142857142855,0.002090800477897252,0.0,0.7636648745519713,9999.0,2297.0,6696.0,2419.0,297.0,0.0,0.0,27348.0,0.0,0,0,0,0,0,1
lachie,3.3214285714285716,2.2888888888888888,0.5111111111111111,0.022222222222222223,0.013440860215053764,0.0,4.909274193548387,9999.0,79.0,6696.0,102.0,206.0,140.0,1.0,392035.0,0.0,0,1,0,0,1,0
anildigital,3.238095238095238,1.7829457364341086,0.3798449612403101,1.1627906976744187,0.019265232974910396,0.0,7.036626344086022,1.0,538.0,558.0,22.0,230.0,200.0,3.0,415187.0,3.0,0,1,0,1,1,1
cwsaylor,2.608695652173913,3.3225806451612905,0.5483870967741935,0.03225806451612903,0.004629629629629629,1.0,1.6909722222222223,22.0,22.0,2232.0,2.0,103.0,200.0,0.0,167470.0,1.0,0,0,0,0,1,0
pdsphil,7.5,2.111111111111111,0.2222222222222222,0.5555555555555556,0.0013440860215053765,0.0,0.4909274193548387,9999.0,488.0,6696.0,7.0,19.0,20.0,0.0,21844.0,0.0,0,0,0,0,1,1
kamal,3.189655172413793,1.88135593220339,0.9491525423728814,0.01694915254237288,0.008811230585424134,0.0,3.2183019713261647,9999.0,103.0,6696.0,0.0,111.0,158.0,3.0,3050300.0,0.0,0,1,0,0,1,0
bleything,4.204545454545454,5.0476190476190474,0.40476190476190477,0.21428571428571427,0.0062724014336917565,1.0,2.290994623655914,24.0,258.0,1116.0,66.0,212.0,33.0,0.0,987616.0,1.0,0,0,0,1,1,1
pergesu,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,6696.0,2568.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1
caplis,1.4583333333333333,0.07142857142857142,0.5714285714285714,0.0,0.0020911127707244214,0.0,0.7637789395070949,9999.0,811.0,6695.0,324.0,1.0,8.0,0.0,14537.0,0.0,0,0,0,0,1,1
jqr,2.515625,11.850574712643677,0.5287356321839081,0.5977011494252874,0.01299477221807319,0.5333333333333333,4.746340552651232,0.0,1.0,223.16666666666666,81.0,1031.0,200.0,0.0,820559.0,8.0,0,0,1,1,1,0
mattslack,5.25,0.7692307692307693,0.7692307692307693,0.0,0.003883495145631068,0.0,1.4184466019417474,12.0,95.0,6695.0,165.0,20.0,98.0,1.0,251543.0,1.0,0,1,0,0,1,0
tjogin,5.0,1.0,0.0,0.0,0.0002987303958177745,0.0,0.10911127707244211,9999.0,4762.0,6695.0,2386.0,2.0,5.0,1.0,224.0,0.0,0,1,0,0,1,1
robbevan,1.9047619047619047,0.7068965517241379,0.6551724137931034,0.034482758620689655,0.008663181478715459,0.0,3.1642270351008213,9999.0,100.0,6695.0,11.0,41.0,68.0,0.0,255555.0,0.0,0,0,0,0,1,0
marten,18.5,1.1333333333333333,0.5333333333333333,0.26666666666666666,0.01344286781179985,0.6666666666666666,4.910007468259895,5.0,50.0,318.8095238095238,80.0,102.0,40.0,2.0,423131.0,5.0,0,1,0,0,1,0
gnufied,2.9043478260869566,1.6329113924050633,0.7341772151898734,0.0759493670886076,0.03539955190440627,0.1174496644295302,12.92968633308439,1.0,2.0,22.466442953020135,343.0,387.0,200.0,5.0,10768943.0,8.0,0,1,0,1,1,0
hoverbird,2.0,2.192982456140351,0.7543859649122807,0.05263157894736842,0.008513816280806573,0.14285714285714285,3.1096713965646003,1.0,31.0,956.4285714285714,18.0,125.0,200.0,3.0,5060997.0,4.0,0,1,1,0,1,0
beccasaurus,474.0,1.4225352112676057,0.11267605633802817,0.11267605633802817,0.010604929051530994,0.0,3.873450336071695,9999.0,131.0,6695.0,15.0,101.0,148.0,2.0,151334.0,0.0,0,1,0,0,1,0
joshuamckenty,1.198019801980198,1.105263157894737,0.5894736842105263,0.2,0.014189693801344288,0.4766666666666667,5.182785660941001,0.0,105.0,22.316666666666666,7.0,105.0,200.0,3.0,773598.0,5.0,0,1,0,0,1,0
dfl,1.4651162790697674,2.019047619047619,0.6571428571428571,0.21904761904761905,0.01568334578043316,0.28994082840236685,5.728342046303211,2.0,19.0,39.61538461538461,21.0,212.0,200.0,0.0,2755265.0,9.0,0,0,0,0,1,0
floydprice,6.666666666666667,0.25925925925925924,0.5370370370370371,0.37037037037037035,0.00806572068707991,0.0,2.946004480955937,9999.0,188.0,6695.0,69.0,14.0,200.0,0.0,339180.0,0.0,0,0,0,1,1,1
allison-lara,4.75,0.24,0.56,0.0,0.0037341299477221808,0.0,1.3638909634055265,9999.0,241.0,6695.0,1.0,6.0,27.0,0.0,17983.0,0.0,0,0,0,0,1,1
activestylus,6.4,4.543859649122807,0.47368421052631576,0.17543859649122806,0.008513816280806573,0.0,3.1096713965646003,9999.0,143.0,6695.0,216.0,259.0,76.0,0.0,126098.0,0.0,0,0,0,0,1,0
archfear,7.375,1.1538461538461537,0.6538461538461539,0.038461538461538464,0.003883495145631068,0.0,1.4184466019417474,9999.0,86.0,6695.0,67.0,30.0,27.0,0.0,163592.0,0.0,0,0,0,0,1,0
mudge,8.466666666666667,7.8125,0.25,0.175,0.011951000896325068,0.7857142857142857,4.365103077382731,3.0,24.0,478.14285714285717,32.0,625.0,34.0,3.0,121451.0,3.0,0,1,0,0,1,0
johnny,12.75,52.86206896551724,0.6896551724137931,4.413793103448276,0.004332237824917837,0.5384615384615384,1.58234986555124,29.0,29.0,514.9230769230769,4.0,1533.0,200.0,0.0,658608.0,5.0,0,0,0,0,1,0
scott-steadman,1.7241379310344827,1.4285714285714286,0.5714285714285714,0.8571428571428571,0.00313713773528533,0.25,1.145839557812967,6.0,19.0,1673.5,67.0,30.0,99.0,1.0,2332742.0,2.0,0,1,0,0,0,0
noteflakes,6.627906976744186,118.5909090909091,0.4090909090909091,2.5454545454545454,0.0032865252464893933,1.0,1.200403346280251,1.0,1.0,257.46153846153845,55.0,2609.0,57.0,0.0,341641.0,1.0,0,0,1,0,1,0
doudou,76.0,1.1025641025641026,0.47435897435897434,0.21794871794871795,0.011652225873916941,0.3023255813953488,4.255975500448163,2.0,181.0,51.89147286821706,30.0,86.0,31.0,6.0,253924.0,7.0,0,1,0,0,1,1
david,77.0,1.6,0.16,2.76,0.0037346877801015836,0.0,1.3640947116821036,9999.0,38.0,6694.0,0.0,40.0,34.0,0.0,1092701.0,0.0,0,0,0,0,1,0
pedromg,0.875,1.5892857142857142,0.6428571428571429,0.03571428571428571,0.008365700627427548,0.0,3.055572154167912,9999.0,278.0,6694.0,5.0,89.0,200.0,2.0,652686.0,0.0,0,1,0,0,1,1
wayne,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,6694.0,91.0,0.0,8.0,0.0,0.0,0.0,1,0,0,0,0,1
Steve,37.0,1.0833333333333333,0.5277777777777778,0.05555555555555555,0.00537795040334628,0.25157232704402516,1.964296384822229,0.0,95.0,42.100628930817614,26.0,39.0,41.0,2.0,800505.0,4.0,0,1,0,0,1,0
mark,3.5555555555555554,3.575,0.2,0.125,0.005975500448162534,0.0,2.1825515386913654,11.0,670.0,3347.0,89.0,143.0,200.0,1.0,156566.0,1.0,0,1,0,0,1,1
ambethia,2.96,10.064935064935066,0.329004329004329,0.696969696969697,0.03450851508813863,0.5,12.604235135942636,1.0,1.0,1115.6666666666667,17.0,2325.0,200.0,5.0,3226355.0,4.0,0,1,1,0,1,0
halfbyte,24.333333333333332,3.56,0.11333333333333333,0.5666666666666667,0.0224081266806095,0.2727272727272727,8.18456827009262,2.0,2.0,608.5454545454545,2.0,534.0,126.0,2.0,265649.0,4.0,0,1,1,1,1,0
cannikin,24.875,1.5733333333333333,0.35333333333333333,0.9666666666666667,0.0224081266806095,0.0,8.18456827009262,9999.0,104.0,6694.0,3.0,236.0,83.0,3.0,1752661.0,0.0,0,1,1,0,1,0
anthonylewis,58.0,1.1346153846153846,0.3269230769230769,0.0,0.007768150582611294,0.0,2.8373170002987753,9999.0,663.0,6694.0,132.0,59.0,85.0,2.0,97470.0,0.0,0,1,1,0,1,1
mcornick,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9999.0,9999.0,6694.0,23.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1
itfische,47.0,1.0714285714285714,0.8571428571428571,0.0,0.002091425156856887,0.0,0.763893038541978,9999.0,319.0,6694.0,11.0,15.0,17.0,0.0,306209.0,0.0,0,0,0,0,1,1
ivoencarnacao,3.6666666666666665,0.0,0.0,0.25,0.0005975500448162533,0.0,0.21825515386913655,9999.0,85.0,6694.0,85.0,0.0,33.0,0.0,1294.0,0.0,0,0,0,0,1,0
mcg,18.0,0.4594594594594595,0.6216216216216216,0.05405405405405406,0.005527337914550344,0.5,2.018860173289513,1.0,1.0,257.46153846153845,2.0,17.0,63.0,0.0,367116.0,5.0,0,0,0,0,1,0
sco,1.1508704061895552,3.676470588235294,0.7058823529411765,0.029411764705882353,0.005079175380938153,0.0,1.8551688078876607,9999.0,131.0,6694.0,10.0,125.0,200.0,1.0,213762.0,0.0,0,1,0,1,1,0
norio,1.620253164556962,2.0,0.5,0.125,0.0011951000896325067,0.4166666666666667,0.4365103077382731,0.0,0.0,557.8333333333334,2.0,16.0,200.0,0.0,109294.0,4.0,0,0,1,0,1,0
anttih,2.088235294117647,2.4069767441860463,0.7558139534883721,0.06976744186046512,0.012849245480352607,0.0,4.69318691169879,0.0,195.0,3346.5,5.0,207.0,200.0,0.0,172448.0,1.0,0,0,0,0,1,1
vintrepid,4.333333333333333,0.0,0.9367088607594937,0.0,0.011803376662184372,0.9375,4.311183325862842,0.0,0.0,418.3125,1.0,0.0,5.0,0.0,1486618.0,2.0,0,0,0,0,1,0
bigfleet,4.2592592592592595,1.6825396825396826,0.49206349206349204,0.7142857142857143,0.00941281936351412,0.0,3.4380322725235324,2.0,41.0,6693.0,62.0,106.0,200.0,2.0,943083.0,1.0,0,1,0,0,1,0
lypanov,21.0,0.5942028985507246,0.855072463768116,0.0,0.010309278350515464,0.0,3.7654639175257736,17.0,62.0,6693.0,17.0,41.0,138.0,0.0,631101.0,1.0,0,0,0,1,1,0
ropiku,1.711111111111111,2.0,0.6,0.0,0.0007470491558344539,0.0,0.2728597041685343,9999.0,3586.0,6693.0,49.0,10.0,151.0,0.0,897.0,0.0,0,0,0,0,1,1
rds,15.0,0.6,0.7333333333333333,0.0,0.0044822949350067235,0.0,1.6371582250112058,9999.0,1460.0,6693.0,257.0,18.0,85.0,0.0,54316.0,0.0,0,0,0,0,1,1
zmoazeni,3.0625,58.40677966101695,0.4745762711864407,0.4406779661016949,0.008815180038846557,0.0,3.219744509188705,9999.0,1549.0,6693.0,8.0,3446.0,115.0,1.0,334139.0,0.0,0,1,0,0,1,1
edwinmoss,19.0,8.5,0.625,0.0,0.0011952786493351262,0.0,0.4365755266696549,9999.0,4807.0,6693.0,79.0,68.0,132.0,0.0,36518.0,0.0,0,0,0,0,1,1
tomfarm,0.8444444444444444,0.0,0.9285714285714286,0.0,0.002091737636336471,0.0,0.764007171671896,10.0,81.0,6693.0,47.0,0.0,200.0,1.0,112245.0,1.0,0,1,1,0,1,0
TheNicholasNick,26.0,1.0476190476190477,0.6190476190476191,0.0,0.0031376064545047063,0.0,1.146010757507844,10.0,582.0,2231.0,62.0,22.0,200.0,0.0,162143.0,1.0,0,0,0,0,1,1
bumi,0.9423423423423424,2.5454545454545454,0.5050505050505051,1.2121212121212122,0.029583146571044376,0.34285714285714286,10.80524428507396,1.0,16.0,191.22857142857143,11.0,504.0,200.0,3.0,1233737.0,7.0,0,1,0,0,1,0
dag,3.7,11.58,0.51,2.23,0.014940983116689078,0.0,5.457194083370686,9999.0,190.0,6693.0,67.0,1158.0,136.0,1.0,204682.0,0.0,0,1,0,0,1,1
ruckus,3.8,37.724137931034484,0.3793103448275862,2.896551724137931,0.004332885103839832,0.0,1.582586284177499,9999.0,82.0,6693.0,18.0,1094.0,200.0,0.0,35391.0,0.0,0,0,0,0,1,0
mlins,8.0,0.9512195121951219,0.6585365853658537,0.04878048780487805,0.006125803077842522,0.0,2.2374495741819813,9999.0,123.0,6693.0,114.0,39.0,53.0,0.0,320188.0,0.0,0,0,0,1,1,0
luke,0.0,0.0,1.0,0.0,0.0014940983116689078,0.0,0.5457194083370686,12.0,676.0,1673.25,5.0,0.0,0.0,0.0,888638.0,2.0,0,0,0,0,1,1
labria,8.875,3.5789473684210527,0.47368421052631576,0.05263157894736842,0.002838786792170925,0.0,1.0368668758404302,9999.0,109.0,6693.0,196.0,68.0,57.0,2.0,456084.0,0.0,0,1,0,1,1,0
raymorgan,14.0,7.0,0.0,1.0,0.00014940983116689077,0.0,0.05457194083370686,9999.0,110.0,6693.0,1060.0,7.0,1.0,0.0,111.0,0.0,0,0,0,0,0,0
edward,4.481012658227848,1.435483870967742,0.6129032258064516,0.23387096774193547,0.018526819064694458,0.0,6.766920663379651,9999.0,852.0,6693.0,246.0,178.0,194.0,2.0,2493569.0,0.0,0,1,0,0,1,1
dsiem,6.0,0.5,0.0,0.16666666666666666,0.0008964589870013447,0.0,0.32743164500224115,9999.0,542.0,6693.0,38.0,3.0,22.0,0.0,236.0,0.0,0,0,0,0,0,1
talaris,2.35,0.7058823529411765,0.7058823529411765,0.058823529411764705,0.0025399671298371434,0.0,0.9277229941730166,9999.0,93.0,6693.0,4.0,12.0,111.0,3.0,60613.0,0.0,0,1,0,1,1,0
jrun,5.666666666666667,2.9166666666666665,0.5,0.08333333333333333,0.003585835948005379,0.0,1.3097265800089646,9999.0,1092.0,6693.0,512.0,70.0,200.0,0.0,66729.0,0.0,0,0,0,1,1,1
chris,44.0,9.114285714285714,0.4,0.22857142857142856,0.005229344090841177,0.0,1.9100179291797401,5.0,338.0,6693.0,32.0,319.0,160.0,0.0,54364.0,1.0,0,0,1,0,1,1
thejohnny,7.5,0.3,0.7333333333333333,0.06666666666666667,0.0044822949350067235,0.0,1.6371582250112058,4.0,163.0,6693.0,3.0,9.0,44.0,0.0,1028112.0,1.0,0,0,0,0,1,0
vic,0.5891891891891892,5.589147286821706,0.5193798449612403,0.34108527131782945,0.057821604661586735,0.453125,21.119341102644555,0.0,2.0,26.14453125,1.0,2163.0,200.0,23.0,6795736.0,13.0,0,1,1,1,1,0
thelibrarian,3.75,0.5555555555555556,0.0,0.0,0.0013448894202032278,0.0,0.49122086072922894,9999.0,773.0,6692.0,28.0,5.0,17.0,0.0,3806.0,0.0,0,0,0,0,1,1
harukizaemon,50.5,0.0,0.0,0.0,0.00029886431560071725,0.0,0.10916019127316198,9999.0,126.0,6692.0,4.0,0.0,2.0,0.0,58.0,0.0,0,0,0,0,1,0
ttcremers,3.857142857142857,0.4523809523809524,0.6428571428571429,0.35714285714285715,0.006276150627615063,0.6166666666666667,2.2923640167364017,0.0,0.0,22.30666666666667,3.0,19.0,20.0,0.0,464298.0,7.0,0,0,1,1,1,0
bitbckt,5.666666666666667,7.5,0.0,0.5,0.00029886431560071725,0.0,0.10916019127316198,9999.0,1451.0,6692.0,33.0,15.0,23.0,0.0,181.0,0.0,0,0,0,1,1,1
brupm,3.230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9999.0,2230.6666666666665,3.0,0.0,129.0,1.0,0.0,1.0,1,1,0,0,0,1
v3rb0,2.8,1.0,0.0,0.0,0.00014943215780035862,0.0,0.05458009563658099,9999.0,5861.0,6692.0,1805.0,1.0,28.0,0.0,92.0,0.0,0,0,0,0,0,1
hchoroomi,1.6170212765957446,0.6666666666666666,0.8518518518518519,0.09259259259259259,0.008069336521219366,0.0,2.9473251643753735,2.0,596.0,2230.6666666666665,43.0,36.0,200.0,0.0,605745.0,1.0,0,0,0,0,1,1
